name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
i640-042;i640;1;0;640;81792;9;7;0;640;81792;7;7;0;0.525;1621.000000;1621.000000;0.000000;7;2;0;0.000;0.000;0.000;0.000;0.000;0.089;0;1621.000000;1621.000000;0.000000;11;0;2;7;1;0;3351;0;1.911;0.006;0.718;2.632;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-043;i640;1;0;640;81792;9;5;0;640;81792;5;5;0;0.442;1401.000000;1401.000000;0.000000;5;2;0;0.000;0.000;0.000;0.000;0.000;0.073;0;1401.000000;1401.000000;0.000000;2;15;0;1;1;5;1871;0;1.106;0.000;0.618;1.722;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-044;i640;1;0;640;81792;9;7;0;640;81792;7;7;0;0.508;1653.000000;1723.000000;4.062681;7;2;1;83.000;316.000;0.000;0.000;7.000;0.401;9;1665.000000;1665.000000;0.000000;13;34;2;16;4;38;3225;60766;2.299;0.007;3.314;3.319;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-045;i640;1;0;640;81792;9;6;0;640;81792;6;6;0;0.488;1569.000000;1569.000000;0.000000;6;2;0;0.000;0.000;0.000;0.000;0.000;0.350;0;1569.000000;1569.000000;0.000000;0;13;0;1;1;9;2530;687;1.544;0.000;2.461;2.464;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-101;i640;1;0;640;1920;25;21;0;640;1920;21;21;0;0.000;8061.000000;8143.000000;1.007000;21;9;1;99.000;251.000;6.000;6.000;15.000;0.009;9;8135.000000;8135.000000;0.000000;380;1692;42;32;19;7;5205;673;0.063;0.007;0.094;0.095;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-102;i640;1;0;640;1920;25;20;0;640;1920;20;20;0;0.000;7791.000000;7791.000000;0.000000;20;7;0;0.000;0.000;0.000;0.000;0.000;0.005;0;7791.000000;7791.000000;0.000000;192;1050;3;45;41;2;5752;46;0.041;0.000;0.011;0.052;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-103;i640;1;0;640;1920;25;22;0;640;1920;22;22;0;0.000;7833.000000;7854.000000;0.267380;22;8;1;61.000;119.000;2.000;2.000;17.000;0.008;2;7854.000000;7854.000000;0.000000;218;1266;2;15;21;5;5404;364;0.060;0.000;0.010;0.074;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-104;i640;1;0;640;1920;25;19;0;640;1920;19;19;0;0.000;6965.000000;6965.000000;0.000000;19;10;0;0.000;0.000;0.000;0.000;0.000;0.007;0;6965.000000;6965.000000;0.000000;186;1236;5;28;8;8;5629;303;0.055;0.000;0.038;0.098;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-105;i640;1;0;640;1920;25;23;0;640;1920;23;23;0;0.000;8651.000000;8727.000000;0.870861;23;8;1;113.000;266.000;5.000;5.000;15.000;0.009;9;8669.000000;8669.000000;0.000000;226;1636;3;25;3;6;4989;649;0.059;0.001;0.082;0.082;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-111;i640;1;0;640;8270;25;18;0;640;8270;18;18;0;0.004;5194.000000;5334.000000;2.624672;18;5;1;580.000;3652.000;3.000;3.000;15.000;0.080;37;5323.000000;5323.000000;0.000000;230;1273;2;24;10;129;4876;11414;0.249;0.008;0.553;0.578;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-112;i640;1;0;640;8270;25;22;0;640;8270;22;22;0;0.004;5770.000000;6016.000000;4.089096;22;6;1;640.000;8238.000;8.000;8.000;14.000;0.130;165;5908.000000;5908.000000;0.000000;803;3432;23;48;17;327;5308;44503;0.244;0.002;2.039;2.169;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-113;i640;1;0;640;8270;25;22;0;640;8270;22;22;0;0.005;5660.000000;5939.000000;4.697761;22;6;1;640.000;8262.000;7.000;7.000;15.000;0.128;111;5886.000000;5886.000000;0.000000;927;3821;7;18;18;552;4521;53302;0.266;0.004;1.784;2.122;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-114;i640;1;0;640;8270;25;20;0;640;8270;20;20;0;0.004;5519.000000;5719.000000;3.497115;20;6;1;640.000;7611.000;7.000;7.000;13.000;0.121;118;5630.000000;5630.000000;0.000000;972;2896;30;61;20;375;4916;39458;0.261;0.005;1.510;1.515;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-115;i640;1;0;640;8270;25;24;0;640;8270;24;24;0;0.005;5903.000000;6128.000000;3.671671;24;7;1;640.000;8174.000;9.000;9.000;15.000;0.132;264;6040.000000;6040.000000;0.000000;1943;8105;21;33;14;995;4748;91054;0.275;0.009;3.745;3.818;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-121;i640;1;0;640;408960;25;21;0;640;408960;21;21;0;1.505;4379.000000;4379.000000;0.000000;21;4;0;0.000;0.000;0.000;0.000;0.000;0.483;0;4379.000000;4379.000000;0.000000;76;0;0;52;9;0;4256;0;4.069;0.002;2.446;6.496;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-122;i640;1;0;640;408960;25;22;0;640;408960;22;22;0;1.491;4707.000000;4707.000000;0.000000;22;4;0;0.000;0.000;0.000;0.000;0.000;0.487;0;4707.000000;4707.000000;0.000000;52;0;0;27;10;8;2886;0;5.734;0.002;2.710;8.139;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-123;i640;1;0;640;408960;25;21;0;640;408960;21;21;0;1.537;4509.000000;4509.000000;0.000000;21;4;0;0.000;0.000;0.000;0.000;0.000;0.481;0;4509.000000;4509.000000;0.000000;79;0;0;19;9;0;2894;0;5.689;0.002;2.711;8.095;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-124;i640;1;0;640;408960;25;22;0;640;408960;22;22;0;1.512;4586.000000;4586.000000;0.000000;22;4;0;0.000;0.000;0.000;0.000;0.000;0.742;0;4586.000000;4586.000000;0.000000;111;0;0;29;9;0;3068;0;4.062;0.002;2.487;6.765;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-125;i640;1;0;640;408960;25;22;0;640;408960;22;22;0;1.539;4556.000000;4556.000000;0.000000;22;4;0;0.000;0.000;0.000;0.000;0.000;0.781;0;4556.000000;4556.000000;0.000000;21;0;0;133;9;524;5997;0;4.172;0.002;2.528;6.940;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-131;i640;1;0;640;2560;25;20;0;640;2560;20;20;0;0.000;6485.000000;6499.000000;0.215418;20;7;1;48.000;105.000;1.000;1.000;16.000;0.010;4;6490.000000;6490.000000;0.000000;85;846;6;23;19;0;5812;507;0.055;0.000;0.139;0.140;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
