e05;e;1;0;2500;6250;0;0;1250;814;2858;0;0;575;0.012;8128.000000;8128.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;8128.000000;8128.000000;0.000000;2092;692;681;122;15;90;168;176;0.007;0.033;0.180;0.191;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e06;e;1;0;2500;10000;0;0;5;1850;8686;0;0;5;0.009;73.000000;73.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;73.000000;73.000000;0.000000;202;1345;0;0;1;14;3156;0;0.008;0.000;0.159;0.164;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e07;e;1;0;2500;10000;0;0;10;1894;8767;0;0;10;0.013;145.000000;145.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.002;0;145.000000;145.000000;0.000000;214;1153;0;2;2;20;3337;0;0.009;0.000;0.358;0.364;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e08;e;1;0;2500;10000;0;0;417;1912;8796;0;0;381;0.014;2639.000000;2641.000000;0.075729;1;1;1;923.000;1948.000;0.000;0.000;381.000;0.012;14;2640.000000;2640.000000;0.000000;2516;1798;736;386;38;54;2033;2894;0.012;0.187;0.548;0.555;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e09;e;1;0;2500;10000;0;0;625;1947;8869;0;0;554;0.014;3603.000000;3604.000000;0.027747;1;1;1;958.000;1770.000;0.000;0.000;554.000;0.013;2;3604.000000;3604.000000;0.000000;2865;1354;1479;847;45;167;1756;3236;0.013;0.454;0.593;0.634;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e10;e;1;0;2500;10000;0;0;1250;1778;8524;0;0;896;0.020;5600.000000;5600.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;5600.000000;5600.000000;0.000000;3214;704;3483;660;54;722;995;893;0.013;1.335;1.528;1.547;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e11;e;1;0;2500;25000;0;0;5;2498;24781;0;0;5;0.029;34.000000;34.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;34.000000;34.000000;0.000000;23;358;0;0;1;215;4425;0;0.015;0.000;0.438;0.446;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e12;e;1;0;2500;25000;0;0;10;2500;24781;0;0;10;0.044;67.000000;70.000000;4.285714;1;1;1;334.000;765.000;0.000;0.000;10.000;0.024;4;67.000000;67.000000;0.000000;298;515;1;2;1;221;4724;2933;0.010;0.002;0.298;0.299;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e13;e;1;0;2500;25000;0;0;417;2449;24669;0;0;370;0.042;1276.000000;1283.000000;0.545596;1;1;1;2263.000;13929.000;0.000;0.000;370.000;0.032;2149;1280.000000;1280.000000;0.000000;51051;95526;22953;1259;222;1472;3109;412370;0.020;1.257;11.530;12.165;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e14;e;1;0;2500;25000;0;0;625;2398;24552;0;0;524;0.042;1731.000000;1733.000000;0.115407;1;1;1;1328.000;4146.000;0.000;0.000;524.000;0.033;178;1732.000000;1732.000000;0.000000;21896;6345;16171;3892;48;2095;2595;48824;0.022;10.009;10.864;10.889;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e15;e;1;0;2500;25000;0;0;1250;2118;23519;0;0;870;0.080;2784.000000;2784.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.002;0;2784.000000;2784.000000;0.000000;3100;592;3835;1350;25;2471;1603;1329;0.019;3.877;4.358;4.386;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e16;e;1;0;2500;125000;0;0;5;2500;99181;0;0;5;1.099;15.000000;15.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.003;0;15.000000;15.000000;0.000000;13;137;0;0;0;25819;4334;0;0.039;0.001;1.810;1.838;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e17;e;1;0;2500;125000;0;0;10;2500;99903;0;0;10;1.175;25.000000;25.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.003;0;25.000000;25.000000;0.000000;23;265;1;0;0;25097;4393;17;0.036;0.011;1.953;1.960;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e18;e;1;0;2500;125000;0;0;417;2347;99971;0;0;264;0.966;550.000000;585.000000;5.982906;1;1;1;2347.000;99971.000;0.000;0.000;264.000;0.169;233899;550.000000;585.000000;5.982906;2853266;16836168;927369;17390;8;3113915;8334;101821562;0.052;10.022;1.299;3600.617;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e19;e;1;0;2500;125000;0;0;625;2083;42237;0;0;208;1.333;753.000000;759.000000;0.790514;1;1;1;2083.000;25384.000;0.000;0.000;208.000;0.144;129523;753.000000;758.000000;0.659631;1010093;6177747;857293;265104;1154;2498188;3129;15644763;0.033;10.024;1168.144;1503.083;1;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
e20;e;1;0;2500;125000;0;0;1250;1026;5635;0;0;109;1.708;1342.000000;1342.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;1342.000000;1342.000000;0.000000;252;489;1136;90;0;34621;1379;0;0.022;0.006;2.322;2.340;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
es10000fst01;ES10000FST;1;0;27019;78814;0;0;10000;24016;71757;0;0;8547;0.227;709449197.000000;727782019.000000;2.518999;1;1;1;24016.000;71757.000;0.000;0.000;8547.000;0.412;1587;709449197.000000;727782019.000000;2.518999;22121;10825;2664;2579;1219;3246;8964;0;0.551;10.414;1.519;509.558;1;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
fnl4461fst;TSPFST;1;0;17127;54704;0;0;4461;16510;52991;0;0;4207;0.085;179408.000000;186798.000000;3.956145;1;1;1;16510.000;52991.000;0.000;0.000;4207.000;0.186;2349;179408.000000;186798.000000;3.956145;11905;10913;830;774;325;2568;8780;0;0.302;10.274;0.773;386.796;1;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
G106ac;SPG;1;0;62618;200134;0;0;5373;62164;199226;0;0;5377;0.193;36623991.000000;37214870.000000;1.587750;1;1;1;62164.000;199226.000;0.000;0.000;5377.000;18.092;290;36623991.000000;37214870.000000;1.587750;29844;34474;940;2011;929;628;52222;0;7.340;10.367;9.245;3606.306;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
hc12p;hc;1;0;4096;49152;0;0;2048;4096;49152;0;0;2048;0.030;230095.000000;249206.000000;7.668756;1;1;1;4096.000;49152.000;0.000;0.000;2048.000;0.137;75390;230095.000000;249206.000000;7.668756;2073205;9857;2310599;153043;80;6196613;3144;25420530;0.056;10.074;8.967;3601.827;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
hc12u;hc;1;0;4096;49152;0;0;2048;4096;49152;0;0;2048;0.006;2139.000000;2437.000000;12.228149;1;1;1;4096.000;49152.000;0.000;0.000;2048.000;0.039;8215;2139.000000;2336.000000;8.433219;11414;40975;18330;10554;0;234;2507;199803;0.077;10.366;65.441;80.211;1;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
I064ac;SPG;1;0;31712;93422;0;0;3182;31706;93410;0;0;3183;0.074;186644603.000000;186981594.000000;0.180227;1;1;1;31706.000;93296.000;0.000;0.000;3183.000;1.409;6288;186644603.000000;186981594.000000;0.180227;1713451;14203433;103321;283851;185023;1205724;25141;6673405;0.892;10.259;1.320;3602.273;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-001;I640;1;0;640;1920;0;0;9;320;1276;0;0;9;0.001;4033.000000;4033.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;4033.000000;4033.000000;0.000000;152;422;0;0;1;0;540;0;0.002;0.000;0.082;0.083;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-002;I640;1;0;640;1920;0;0;9;305;1234;0;0;9;0.002;3587.000000;3590.000000;0.083565;1;1;1;27.000;45.000;0.000;0.000;9.000;0.003;2;3588.000000;3588.000000;0.000000;200;457;2;0;1;10;478;302;0.002;0.000;0.245;0.245;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-003;I640;1;0;640;1920;0;0;9;310;1258;0;0;9;0.002;3438.000000;3438.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;3438.000000;3438.000000;0.000000;161;403;0;1;3;2;543;0;0.002;0.000;0.121;0.122;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-004;I640;1;0;640;1920;0;0;9;308;1248;0;0;9;0.002;3996.000000;4079.000000;2.034812;1;1;1;137.000;349.000;0.000;0.000;9.000;0.004;3;4000.000000;4000.000000;0.000000;225;616;2;1;2;6;486;283;0.003;0.001;0.274;0.274;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-005;I640;1;0;640;1920;0;0;9;324;1286;0;0;9;0.001;4005.000000;4006.000000;0.024963;1;1;1;41.000;73.000;0.000;0.000;9.000;0.003;3;4006.000000;4006.000000;0.000000;190;425;1;2;1;2;522;306;0.002;0.000;0.132;0.137;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-011;I640;1;0;640;8270;0;0;9;640;8270;0;0;9;0.002;2392.000000;2392.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.008;0;2392.000000;2392.000000;0.000000;15;8;0;0;1;0;1049;0;0.011;0.000;0.153;0.163;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-012;I640;1;0;640;8270;0;0;9;640;8270;0;0;9;0.002;2377.000000;2465.000000;3.569980;1;1;1;640.000;8270.000;0.000;0.000;9.000;0.052;11;2465.000000;2465.000000;0.000000;61;191;1;3;4;22;1035;1637;0.010;0.004;0.333;0.361;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-013;I640;1;0;640;8270;0;0;9;640;8270;0;0;9;0.002;2314.000000;2605.000000;11.170825;1;1;1;640.000;8261.000;0.000;0.000;9.000;0.061;31;2399.000000;2399.000000;0.000000;142;557;1;0;3;72;1078;9284;0.010;0.001;0.630;0.631;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-014;I640;1;0;640;8270;0;0;9;640;8270;0;0;9;0.002;2171.000000;2171.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.005;0;2171.000000;2171.000000;0.000000;13;34;0;2;1;0;1148;0;0.009;0.000;0.230;0.238;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-015;I640;1;0;640;8270;0;0;9;640;8270;0;0;9;0.002;2276.000000;2347.000000;3.025138;1;1;1;89.000;287.000;0.000;0.000;9.000;0.022;7;2347.000000;2347.000000;0.000000;19;90;0;5;3;13;1024;881;0.011;0.000;0.270;0.298;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-021;I640;1;0;640;408960;0;0;9;640;408960;0;0;9;2.042;1749.000000;1749.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.506;0;1749.000000;1749.000000;0.000000;9;0;0;1;0;0;1260;0;0.444;0.002;3.399;4.035;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-022;I640;1;0;640;408960;0;0;9;640;408960;0;0;9;2.109;1756.000000;1756.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.330;0;1756.000000;1756.000000;0.000000;9;0;0;1;0;0;1260;0;0.685;0.002;3.615;4.076;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-023;I640;1;0;640;408960;0;0;9;640;408960;0;0;9;2.050;1754.000000;1754.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.528;0;1754.000000;1754.000000;0.000000;9;0;0;1;0;0;1260;0;0.491;0.002;2.981;3.640;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-024;I640;1;0;640;408960;0;0;9;640;408960;0;0;9;2.553;1751.000000;1751.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.331;0;1751.000000;1751.000000;0.000000;9;0;0;1;0;0;1260;0;0.461;0.002;3.415;3.876;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-025;I640;1;0;640;408960;0;0;9;640;408960;0;0;9;2.583;1745.000000;1745.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.318;0;1745.000000;1745.000000;0.000000;9;0;0;1;0;0;1260;0;0.705;0.002;3.844;4.296;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-031;I640;1;0;640;2560;0;0;9;487;2244;0;0;9;0.002;3271.000000;3291.000000;0.607718;1;1;1;39.000;79.000;0.000;0.000;9.000;0.004;3;3278.000000;3278.000000;0.000000;69;275;0;4;2;8;871;482;0.003;0.000;0.207;0.208;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-032;I640;1;0;640;2560;0;0;9;478;2232;0;0;9;0.002;3187.000000;3187.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;3187.000000;3187.000000;0.000000;74;248;0;2;1;4;844;0;0.003;0.000;0.241;0.243;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-033;I640;1;0;640;2560;0;0;9;484;2244;0;0;9;0.002;3240.000000;3351.000000;3.312444;1;1;1;165.000;431.000;0.000;0.000;9.000;0.005;7;3260.000000;3260.000000;0.000000;164;446;3;7;3;12;859;557;0.003;0.001;0.098;0.099;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-034;I640;1;0;640;2560;0;0;9;486;2246;0;0;9;0.002;2953.000000;2953.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;2953.000000;2953.000000;0.000000;65;242;0;0;1;2;882;0;0.002;0.000;0.062;0.064;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-035;I640;1;0;640;2560;0;0;9;482;2244;0;0;9;0.002;3292.000000;3292.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.002;0;3292.000000;3292.000000;0.000000;63;296;0;0;2;0;788;0;0.004;0.000;0.013;0.017;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-041;I640;1;0;640;81792;0;0;9;640;81792;0;0;9;0.180;1893.000000;1897.000000;0.210859;1;1;1;640.000;63952.000;0.000;0.000;9.000;0.873;3;1897.000000;1897.000000;0.000000;19;0;0;7;1;166;1208;17840;0.111;0.008;1.255;1.546;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-042;I640;1;0;640;81792;0;0;9;640;81792;0;0;9;0.208;1898.000000;1966.000000;3.458800;1;1;1;443.000;6007.000;0.000;0.000;9.000;0.464;20;1934.000000;1934.000000;0.000000;26;66;1;4;2;128;1204;56694;0.116;0.000;0.975;0.992;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-043;I640;1;0;640;81792;0;0;9;640;81792;0;0;9;0.199;1890.000000;1940.000000;2.577320;1;1;1;205.000;1435.000;0.000;0.000;9.000;0.383;13;1931.000000;1931.000000;0.000000;31;20;2;13;2;33;1176;13426;0.101;0.016;0.816;0.824;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-044;I640;1;0;640;81792;0;0;9;640;81792;0;0;9;0.189;1890.000000;1963.000000;3.718798;1;1;1;574.000;11692.000;0.000;0.000;9.000;0.545;29;1938.000000;1938.000000;0.000000;51;88;2;12;0;197;1219;72751;0.109;0.000;1.116;1.130;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-045;I640;1;0;640;81792;0;0;9;640;81792;0;0;9;0.197;1866.000000;1866.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.096;0;1866.000000;1866.000000;0.000000;10;0;0;0;1;0;1173;0;0.118;0.000;0.362;0.477;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-101;I640;1;0;640;1920;0;0;25;327;1288;0;0;25;0.002;8702.000000;8863.000000;1.816541;1;1;1;206.000;584.000;0.000;0.000;25.000;0.003;28;8764.000000;8764.000000;0.000000;361;714;25;12;2;9;481;741;0.002;0.000;0.028;0.028;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-102;I640;1;0;640;1920;0;0;25;322;1278;0;0;25;0.002;9109.000000;9109.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;9109.000000;9109.000000;0.000000;193;410;0;6;1;2;459;0;0.002;0.000;0.031;0.033;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-103;I640;1;0;640;1920;0;0;25;311;1256;0;0;24;0.001;8819.000000;8819.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;8819.000000;8819.000000;0.000000;205;376;0;3;2;4;462;0;0.002;0.000;0.013;0.015;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-104;I640;1;0;640;1920;0;0;25;314;1263;0;0;25;0.002;8997.000000;9054.000000;0.629556;1;1;1;85.000;169.000;0.000;0.000;25.000;0.003;3;9040.000000;9040.000000;0.000000;229;500;7;11;2;7;435;312;0.002;0.001;0.104;0.105;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-105;I640;1;0;640;1920;0;0;25;331;1300;0;0;25;0.001;9512.000000;9945.000000;4.353947;1;1;1;331.000;1296.000;0.000;0.000;25.000;0.005;154;9623.000000;9623.000000;0.000000;955;3453;154;70;15;82;425;4905;0.003;0.002;0.152;0.156;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-111;I640;1;0;640;8270;0;0;25;640;8270;0;0;25;0.002;5850.000000;6680.000000;12.425150;1;1;1;640.000;8270.000;0.000;0.000;25.000;0.053;6718;6167.000000;6167.000000;0.000000;46208;198293;1996;1726;947;29441;1585;1336005;0.012;0.001;23.254;25.417;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-112;I640;1;0;640;8270;0;0;25;640;8270;0;0;25;0.002;5977.000000;6700.000000;10.791045;1;1;1;640.000;8270.000;0.000;0.000;25.000;0.068;2847;6304.000000;6304.000000;0.000000;18478;73256;689;545;223;8203;1269;502308;0.013;0.000;9.613;10.360;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-113;I640;1;0;640;8270;0;0;25;640;8270;0;0;25;0.002;6011.000000;6704.000000;10.337112;1;1;1;640.000;8270.000;0.000;0.000;25.000;0.056;4812;6249.000000;6249.000000;0.000000;33727;143487;666;684;426;17222;1556;1011312;0.013;0.001;17.752;20.153;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-114;I640;1;0;640;8270;0;0;25;640;8270;0;0;25;0.002;6052.000000;6792.000000;10.895171;1;1;1;640.000;8270.000;0.000;0.000;25.000;0.059;8062;6308.000000;6308.000000;0.000000;47058;191061;2334;1634;854;26859;1685;1382446;0.013;0.001;25.189;26.825;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-115;I640;1;0;640;8270;0;0;25;640;8270;0;0;25;0.002;6023.000000;6734.000000;10.558361;1;1;1;640.000;8270.000;0.000;0.000;25.000;0.062;3911;6217.000000;6217.000000;0.000000;27059;112734;766;616;463;15014;1385;777039;0.013;0.007;14.959;16.393;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-121;I640;1;0;640;408960;0;0;25;640;408960;0;0;25;1.991;4906.000000;4906.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.504;0;4906.000000;4906.000000;0.000000;25;0;0;0;1;0;1228;0;0.667;0.002;3.740;4.373;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-122;I640;1;0;640;408960;0;0;25;640;408960;0;0;25;2.507;4911.000000;4911.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.485;0;4911.000000;4911.000000;0.000000;25;0;0;0;1;0;1228;0;0.922;0.002;4.498;5.116;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-123;I640;1;0;640;408960;0;0;25;640;408960;0;0;25;1.972;4913.000000;4913.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.806;0;4913.000000;4913.000000;0.000000;25;0;0;0;1;0;1227;0;0.653;0.002;3.536;4.472;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
