name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
i640-235-r1-d0.50-a0.10;i640;1;1;640;1920;49;35;1;494;1661;36;34;1;0.001;26224.000000;26224.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.004;0;26224.000000;26224.000000;0.000000;35;218;0;0;0;0;870;0;0.005;0.000;0.022;0.027;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-235-r1-d0.50-a0.25;i640;1;1;640;1920;49;38;1;494;1661;38;36;1;0.001;26224.000000;26224.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.004;0;26224.000000;26224.000000;0.000000;36;215;0;0;0;0;870;0;0.005;0.000;0.039;0.044;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-235-r1-d0.50-a0.50;i640;1;1;640;1920;49;41;1;495;1662;42;40;1;0.001;26224.000000;26224.000000;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.004;0;26224.000000;26224.000000;0.000000;37;219;0;0;0;1;865;0;0.005;0.000;0.012;0.017;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-235-r1-d0.75-a0.10;i640;1;1;640;2240;49;36;1;488;1945;37;36;1;0.002;13493.000000;13780.000000;2.082729;1;1;1;472.000;1759.000;15.000;15.000;22.000;0.008;84;13591.000000;13591.000000;0.000000;748;1704;87;69;22;38;812;3453;0.004;0.002;0.110;0.114;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-235-r1-d0.75-a0.25;i640;1;1;640;2240;49;38;1;488;1945;39;38;1;0.002;13357.000000;13473.000000;0.860981;1;1;1;320.000;886.000;11.000;10.000;27.000;0.007;38;13429.000000;13429.000000;0.000000;354;708;22;39;6;7;775;1608;0.004;0.001;0.045;0.049;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-235-r1-d0.75-a0.50;i640;1;1;640;2240;49;41;1;489;1945;42;41;1;0.002;12744.000000;12829.000000;0.662561;1;1;1;214.000;448.000;12.000;12.000;27.000;0.004;16;12783.000000;12783.000000;0.000000;250;414;10;31;7;4;752;666;0.003;0.001;0.025;0.025;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-235-r1-d1.00-a0.10;i640;1;1;640;2560;49;37;1;483;2244;37;37;1;0.002;12558.000000;12705.000000;1.157025;1;1;1;333.000;1078.000;10.000;9.000;28.000;0.007;14;12676.000000;12676.000000;0.000000;298;634;13;8;5;14;762;1001;0.004;0.001;0.034;0.034;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-235-r1-d1.00-a0.25;i640;1;1;640;2560;49;39;1;483;2244;39;39;1;0.002;12419.000000;12699.000000;2.204898;1;1;1;468.000;2039.000;15.000;15.000;25.000;0.008;77;12623.000000;12623.000000;0.000000;795;2097;46;60;11;36;791;5365;0.004;0.005;0.117;0.144;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-235-r1-d1.00-a0.50;i640;1;1;640;2560;49;42;1;484;2241;42;42;1;0.002;11738.000000;11911.000000;1.452439;1;1;1;429.000;1519.000;15.000;15.000;28.000;0.007;82;11847.000000;11847.000000;0.000000;664;1330;71;48;11;31;745;3074;0.003;0.000;0.092;0.092;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d0.25-a0.10;i640;1;1;640;51120;50;45;0;640;51120;50;45;0;0.577;9416.000000;9730.000000;3.227133;640;640;640;638.184;50253.134;11.409;11.409;34.436;482.434;203067;9592.000000;9592.000000;0.000000;118817;23214;455;48810;2484;595117;106399;77853482;2.117;0.023;1933.082;2500.035;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
