name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
i640-012;i640;1;0;640;8270;9;6;0;640;8270;6;6;0;0.002;1999.000000;1999.000000;0.000000;6;2;0;0.000;0.000;0.000;0.000;0.000;0.021;0;1999.000000;1999.000000;0.000000;0;182;0;0;0;0;3123;676;0.152;0.000;0.106;0.215;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-013;i640;1;0;640;8270;9;7;0;640;8270;7;7;0;0.003;2002.000000;2002.000000;0.000000;7;3;0;0.000;0.000;0.000;0.000;0.000;0.007;0;2002.000000;2002.000000;0.000000;5;189;1;3;1;2;3964;0;0.154;0.000;0.021;0.174;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-014;i640;1;0;640;8270;9;9;0;640;8270;9;9;0;0.003;2171.000000;2171.000000;0.000000;9;3;0;0.000;0.000;0.000;0.000;0.000;0.019;0;2171.000000;2171.000000;0.000000;2;245;0;3;1;1;5034;669;0.223;0.000;0.109;0.255;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-015;i640;1;0;640;8270;9;9;0;640;8270;9;9;0;0.003;2295.000000;2295.000000;0.000000;9;3;0;0.000;0.000;0.000;0.000;0.000;0.016;0;2295.000000;2295.000000;0.000000;15;162;1;7;3;0;4867;670;0.230;0.001;0.021;0.261;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-021;i640;1;0;640;408960;9;8;0;640;408960;8;8;0;1.864;1585.000000;1585.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.340;0;1585.000000;1585.000000;0.000000;8;0;0;0;0;0;5679;0;5.360;0.002;2.781;7.943;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-022;i640;1;0;640;408960;9;8;0;640;408960;8;8;0;1.734;1704.000000;1704.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.278;0;1704.000000;1704.000000;0.000000;8;0;0;0;0;0;5679;0;4.730;0.002;2.576;7.116;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-023;i640;1;0;640;408960;9;8;0;640;408960;8;8;0;1.895;1614.000000;1614.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.288;0;1614.000000;1614.000000;0.000000;8;0;0;0;0;0;5679;0;5.618;0.002;2.838;8.182;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-024;i640;1;0;640;408960;9;8;0;640;408960;8;8;0;1.778;1563.000000;1563.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.258;0;1563.000000;1563.000000;0.000000;13;0;0;0;0;0;5681;0;2.991;0.002;2.389;5.400;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-025;i640;1;0;640;408960;8;8;0;640;408960;8;8;0;1.703;1550.000000;1550.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.276;0;1550.000000;1550.000000;0.000000;8;0;0;0;0;0;5678;0;4.872;0.002;2.558;7.228;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-031;i640;1;0;640;2560;9;7;0;640;2560;7;7;0;0.000;2400.000000;2400.000000;0.000000;7;4;0;0.000;0.000;0.000;0.000;0.000;0.003;0;2400.000000;2400.000000;0.000000;21;457;0;1;4;0;4480;0;0.032;0.000;0.039;0.070;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
